id,date,pm25,tmp,rh,ws,wd
365,2017-12-31,75.9,15.75,47.84166666666667,0.4025,4.10581445722302
366,2020-01-01,15.11111111111111,15.3,59.17916666666667,3.43375,0.095263157895403
367,2020-01-02,15.11111111111111,15.3,65.96249999999999,4.395416666666667,0.0957142857191702
368,2020-01-03,23.791666666666668,15.3,54.9375,1.3970833333333337,0.1004545454305147
369,2020-01-04,18.291666666666668,15.3,38.62916666666667,3.795416666666666,0.0938461547193812
370,2020-01-05,24.083333333333332,15.3,29.458333333333332,2.2216666666666667,0.0999999999428842
371,2020-01-06,30.375,15.3,35.112500000000004,1.7329166666666669,0.0869230776824714
372,2020-01-07,38.416666666666664,14.825,32.354166666666664,2.5520833333333335,0.09647058823238
373,2020-01-08,32.041666666666664,13.295833333333334,39.5375,2.545,0.092142857178381
374,2020-01-09,35.208333333333336,14.8875,52.17083333333333,1.5175,0.1017647037136356
375,2020-01-10,23.166666666666668,15.733333333333334,47.92083333333333,2.120416666666667,0.0993749993112642
376,2020-01-11,33.5,15.675,42.454166666666666,1.2891666666666668,0.1015789467157519
377,2020-01-12,30.375,15.204166666666666,41.266666666666666,1.75375,0.0999999966796703
378,2020-01-13,30.291666666666668,16.066666666666666,41.67916666666667,1.75375,0.102857139604486
379,2020-01-14,35.958333333333336,16.1375,43.57083333333333,1.3208333333333333,0.0982352925845775
380,2020-01-15,36.5,16.566666666666666,46.17916666666667,1.6716666666666666,0.0922222223076042
381,2020-01-16,31.708333333333332,17.270833333333332,48.6125,2.1254166666666667,0.0981249999036915
382,2020-01-17,25.75,17.416666666666668,50.78333333333333,2.685416666666667,0.0941176489591947
383,2020-01-18,30.625,17.05,50.34583333333333,1.6275000000000002,0.1021052623437903
384,2020-01-19,21.458333333333332,17.204166666666666,50.45,4.107083333333334,0.1009999991632159
385,2020-01-20,18.0,15.833333333333334,55.62916666666666,3.515833333333333,0.1033333320941797
386,2020-01-21,26.166666666666668,15.8125,50.2125,3.3370833333333336,0.0943749999912987
387,2020-01-22,19.157894736842103,15.742857142857144,48.604166666666664,3.41,0.0937499999898857
388,2020-01-23,35.7,15.1,57.47272727272728,2.028636363636364,0.0922222221045259
389,2020-01-24,38.42857142857143,14.795833333333334,54.9125,1.9,0.0921428571364184
390,2020-01-25,16.9,15.483333333333334,55.8375,2.7504166666666667,0.0954545452844998
391,2020-01-26,12.142857142857142,14.979166666666666,56.175,3.28375,0.1005555501264852
392,2020-01-27,22.75,13.975,51.208333333333336,1.8270833333333336,0.0938888888927888
393,2020-01-28,28.235294117647054,13.858333333333334,41.55,2.2343478260869567,0.0907142858093121
394,2020-01-29,31.681818181818183,14.716666666666669,39.483333333333334,3.360416666666667,0.0999999999695382
395,2020-01-30,17.73913043478261,14.716666666666669,58.13333333333333,3.4600000000000004,0.0933333333295726
396,2020-01-31,26.15,13.375,53.55,2.2408333333333332,0.0958823467824861
397,2020-02-01,23.61904761904762,13.275,37.670833333333334,4.273333333333333,0.1039999985658611
398,2020-02-02,17.0,13.275,50.1,2.661666666666666,0.0921052617927788
399,2020-02-03,9.789473684210526,13.275,85.2304347826087,1.5875,0.0900000002119077
400,2020-02-04,10.916666666666666,13.275,72.29411764705883,2.7112499999999997,0.0930769231178252
401,2020-02-05,11.708333333333334,13.833333333333334,66.02916666666667,2.7112499999999997,0.092857142977036
402,2020-02-06,22.583333333333332,13.833333333333334,50.76666666666667,2.1683333333333334,0.0858823524247591
403,2020-02-07,41.291666666666664,14.475,41.25416666666667,1.47,0.0957142857160619
404,2020-02-08,25.375,15.454166666666666,47.145833333333336,1.7474999999999998,0.094615384614414
405,2020-02-09,16.375,16.316666666666666,56.54583333333333,2.1008333333333336,0.0947058823521971
406,2020-02-10,18.52380952380953,17.045833333333334,57.65416666666667,2.8375000000000004,0.095217391373999
407,2020-02-11,24.565217391304348,16.808333333333334,57.42083333333333,3.299583333333333,0.0966666666196578
408,2020-02-12,24.0,15.491666666666667,46.97083333333333,3.236666666666667,0.0961538458465943
409,2020-02-13,30.458333333333332,16.087500000000002,46.50833333333333,2.1875,0.0862500002266782
410,2020-02-14,34.375,17.45,43.48333333333333,1.8329166666666667,0.1047058697511562
411,2020-02-15,29.625,17.849999999999998,46.375,2.1666666666666665,0.0924999969633451
412,2020-02-16,23.541666666666668,18.820833333333333,43.25833333333333,2.162083333333334,0.1029999986386647
413,2020-02-17,28.083333333333332,20.054166666666667,37.608333333333334,1.7791666666666668,0.0946153845999943
414,2020-02-18,37.375,20.254166666666663,40.520833333333336,1.95,0.0966666664770194
415,2020-02-19,33.5,20.075,40.2125,2.495833333333333,0.0964705879572757
416,2020-02-20,34.208333333333336,20.0,36.03333333333333,2.338333333333334,0.094500000551624
417,2020-02-21,42.916666666666664,19.375,40.67916666666667,3.380833333333334,0.0966666665485804
418,2020-02-22,37.916666666666664,19.020833333333332,43.49583333333334,2.8679166666666664,0.0939999999650705
419,2020-02-23,22.5,18.866666666666667,42.675,3.783333333333333,0.0956249999956122
420,2020-02-24,32.68181818181818,18.37272727272727,38.50909090909091,2.829090909090909,0.0920000001839889
421,2020-02-25,33.5,17.729166666666668,40.675,3.0695833333333336,0.0963157894371336
422,2020-02-26,35.0,17.491666666666667,35.637499999999996,2.2425,0.1000000000676927
423,2020-02-27,34.625,15.916666666666666,42.2,3.950833333333333,0.0900000003384637
424,2020-02-28,36.833333333333336,17.883333333333333,46.52916666666667,2.29,0.0952631575460633
425,2020-02-29,33.583333333333336,18.575,45.725,3.215,0.0980952378534892
426,2020-03-01,25.041666666666668,18.820833333333333,42.44583333333333,3.4279166666666665,0.0891666667058603
427,2020-03-02,33.333333333333336,19.425,37.6375,3.1645833333333333,0.0971428570229639
428,2020-03-03,33.25,17.875,42.329166666666666,3.1645833333333333,0.0989473637669661
429,2020-03-04,25.5,17.150000000000002,43.0125,4.0408333333333335,0.0923076923424938
430,2020-03-05,42.208333333333336,18.6375,39.59583333333333,1.81125,0.092727272226748
431,2020-03-06,42.208333333333336,18.266666666666666,40.8375,3.696666666666667,0.0961538458628165
432,2020-03-07,38.833333333333336,17.991666666666667,40.2875,3.9825,0.105
433,2020-03-08,33.416666666666664,18.283333333333335,51.825,3.064583333333333,0.088947368948837
434,2020-03-09,28.583333333333332,19.141666666666666,49.61666666666667,2.763333333333333,0.0942105264032798
435,2020-03-10,36.75,20.275,42.18333333333333,2.145,0.0935294117612957
436,2020-03-11,36.375,20.95416666666667,40.583333333333336,2.705833333333333,0.1011111107405419
437,2020-03-12,40.583333333333336,20.7625,34.525,2.7062500000000003,0.0921428574208316
438,2020-03-13,33.416666666666664,20.616666666666667,38.09583333333333,3.2825,0.0993333337070274
439,2020-03-14,37.083333333333336,21.104166666666668,38.6,2.2916666666666665,0.0979999997327489
440,2020-03-15,34.708333333333336,21.020833333333332,43.979166666666664,2.8475,0.0935294112764375
441,2020-03-16,28.166666666666668,19.9375,47.02916666666667,3.0966666666666662,0.0977272706205835
442,2020-03-17,34.125,19.333333333333332,49.520833333333336,3.1770833333333335,0.0887500009870318
443,2020-03-18,31.625,19.5625,46.583333333333336,3.47,0.1016666665604266
444,2020-03-19,32.458333333333336,19.814285714285717,38.079166666666666,3.619166666666666,0.0923809523795818
445,2020-03-20,30.875,25.825,39.93333333333333,2.8945833333333333,0.0988888887893693
446,2020-03-21,35.166666666666664,19.25,43.604166666666664,3.0425,0.1017647041089004
447,2020-03-22,24.333333333333332,23.275,36.675,2.880416666666666,0.0928571427003936
448,2020-03-23,24.541666666666668,20.86,31.475,3.02,0.0994117647094164
449,2020-03-24,32.25,23.066666666666663,31.2625,2.705833333333333,0.0900000001254307
450,2020-03-25,33.708333333333336,25.75,29.183333333333337,2.6004166666666664,0.0977272723494761
451,2020-03-26,42.625,25.616666666666664,35.0875,3.0749999999999997,0.1058823479440369
452,2020-03-27,31.125,20.3,35.81666666666667,3.8475,0.0971428570706252
453,2020-03-28,33.041666666666664,24.58888888888889,25.516666666666666,2.5933333333333333,0.0976470579925122
454,2020-03-29,31.833333333333332,19.200000000000003,29.833333333333332,2.686666666666667,0.0974999999762017
455,2020-03-30,33.5,22.385714285714283,33.78333333333333,2.9975,0.0949999999999999
456,2020-03-31,39.625,24.325,32.50416666666667,3.0583333333333336,0.0968421059810672
457,2020-04-01,35.708333333333336,20.733333333333334,34.99166666666667,3.7895833333333337,0.0933333336922123
458,2020-04-02,35.083333333333336,18.04285714285714,37.575,3.217916666666667,0.0930769230871832
459,2020-04-03,33.875,19.9,30.2,3.4620833333333336,0.0973684208379027
460,2020-04-04,32.291666666666664,22.33,30.55,3.2391666666666663,0.0964285714241309
461,2020-04-05,29.434782608695652,17.099999999999998,27.643478260869564,2.663913043478261,0.0964999999341645
462,2020-04-06,31.541666666666668,18.142857142857142,29.90416666666667,3.0279166666666666,0.095
463,2020-04-07,31.291666666666668,23.1,30.6125,3.1983333333333337,0.0954999999746025
464,2020-04-08,34.708333333333336,16.82,27.7125,3.155416666666667,0.1035294107346612
465,2020-04-09,28.666666666666668,20.288235294117644,25.266666666666666,3.11875,0.0995238016984005
466,2020-04-10,27.214285714285715,15.25,33.23571428571429,1.7307142857142856,0.1018181778181042
467,2020-04-11,24.416666666666668,17.376470588235293,33.8125,4.06125,0.1011764702458584
468,2020-04-12,26.916666666666668,16.153333333333332,27.491666666666664,4.06125,0.093500000033089
469,2020-04-13,27.0,18.075,25.191666666666663,3.485,0.0955000000027796
470,2020-04-14,39.0,20.03,18.533333333333335,3.1291666666666664,0.0960000000064984
471,2020-04-15,29.291666666666668,23.46,18.2375,3.4583333333333335,0.0941666667217258
472,2020-04-16,36.75,22.13571428571429,22.983333333333334,3.1641666666666666,0.0936842107020959
473,2020-04-17,36.0,25.27777777777778,29.933333333333337,3.5629166666666667,0.0919999999951261
474,2020-04-18,34.5,17.425,34.55833333333333,3.733333333333333,0.0895000014970803
475,2020-04-19,16.625,21.044444444444444,39.104166666666664,4.461250000000001,0.1080952376566276
476,2020-04-20,29.791666666666668,17.25,30.2125,3.895416666666667,0.0983333307318631
477,2020-04-21,36.208333333333336,27.85555555555555,19.770833333333332,3.2475,0.1012499993675618
478,2020-04-22,34.041666666666664,24.9,24.741666666666664,3.952916666666667,0.0944444445163854
479,2020-04-23,32.833333333333336,26.1875,25.604166666666668,4.19625,0.1030434781023393
480,2020-04-24,27.541666666666668,19.24,16.724999999999998,3.419166666666667,0.0938095239703791
481,2020-04-25,39.291666666666664,22.1,21.583333333333332,2.7808333333333333,0.0964705882260557
482,2020-04-26,37.291666666666664,22.1,24.070833333333336,3.0325,0.0971428571410809
483,2020-04-27,34.875,22.1,29.375,4.167916666666667,0.0912500000362923
484,2020-04-28,36.083333333333336,22.375,23.95,4.2595833333333335,0.0935294125549875
485,2020-04-29,35.791666666666664,13.85,11.666666666666666,2.566666666666667,0.092608695770721
486,2020-04-30,35.791666666666664,27.5,29.545833333333334,2.566666666666667,0.1024999998619702
487,2020-05-01,31.041666666666668,18.05,35.09583333333333,3.7716666666666665,0.1005555548997645
488,2020-05-02,31.833333333333332,18.05,35.78333333333333,2.97,0.094666666901395
489,2020-05-03,29.166666666666668,26.450000000000003,29.77916666666667,3.0295833333333335,0.0950000000326375
490,2020-05-04,33.333333333333336,26.450000000000003,34.770833333333336,3.735,0.0882352944207144
491,2020-05-05,24.181818181818183,24.5,45.86666666666667,3.4620833333333336,0.0927777779453034
